item_id|item_revision_id|object_type|CLASS_ID|CLASS_NAME|Blade Tip stacking|Blade code|Blades layout|Degree °|Drive Type|Fan Layout Application|Hub axial depth|Hub diameter|Lip|Lip shape|Max diameter|Max. Blade-hub radius|Max. Blade-tip radius|Min. Blade-gap|Moments of Inertia  (Iz)|Motor-blade position|Nominal diameter|Numbers of blades|Ring|Ring axial depth|Ring thickness|Rotation|Type
9140250|00|914|825-914|Fan|FW|8280188|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|24.00|152.00|Yes||335.00|0.00|0.00|0.00|0|0.00|319.00|7|Yes|23.50|2.00|CW|Axial
9140282|01|914|825-914|Fan|FW|8280170|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|45.00|132.00|Yes||340.00|3.00|5.00|0.00|0|0.00|325.00|6|Yes|35.50|2.50|CW|Axial
9140288|04|914|825-914|Fan|FW|8280162|Symmetric|0|M6 Milled Ø8mm shaft to metal plate|Upstream|43.50|140.00|Yes||387.00|1.00|1.00|0.00|0|0.00|370.00|8|Yes|27.50|2.50|CW|Axial
9140294|00|914|825-914|Fan|FW|8280230|Asymmetric|78 102 78 102|M5 Milled Ø6.5mm shaft to metal plate|Upstream|46.80|110.00|Yes||318.00|1.00|0.00|0.00|0|0.00|305.00|4|Yes|36.50|2.00|CCW|Axial
9140336|00-|914|825-914|Fan|FW|8280025|Symmetric|0|M6 Milled Ø8mm shaft|Upstream|35.00|124.00|Yes||270.00|0.00|0.00|0.00|0|0.00|255.00|7|Yes|30.50|2.50|CW|Axial
9140338|01|914|825-914|Fan|FW|8280170|Symmetric|0|M5 Milled Ø6.5mm shaft to Sintered|Upstream|38.00|133.00|Yes||330.00|3.00|0.00|0.00|0|0.00|315.00|6|Yes|34.50|2.50|CW|Axial
9140340|01|914|825-914|Fan|FW|8280394|Asymmetric|40 41 41 39 39 41 40 40 39|M6 Milled Ø8mm shaft|Upstream|45.50|170.00|Yes||451.00|2.00|0.50|0.00|0|0.00|430.00|9|Yes|19.50|2.20|CW|Axial
9140340|00|914|825-914|Fan|FW|8280377|Asymmetric|40 41 41 39 39 41 40 40 39|M6 Milled Ø8mm shaft|Upstream|45.50|170.00|Yes||451.00|2.00|0.50|0.00|0|0.00|430.00|9|Yes|19.50|2.20|CW|Axial
9140340|05-|914|825-914|Fan|FW|8280394|Asymmetric|40 41 41 39 39 41 40 40 39|M6 Milled Ø8mm shaft|Upstream|45.50|170.00|Yes||451.00|2.00|0.50|0.00|0|0.00|430.00|9|Yes|19.50|2.20|CW|Axial
9140345|00|914|825-914|Fan|RADIAL|8280385|Symmetric|0|M5 Milled Ø6.5mm shaft to Sintered|Upstream|27.50|112.00|Yes|I|170.50|0.00|0.00|0.00|0|0.00|170.50|11|Yes|17.00|2.50|CW|Axial
9140347|02-|914|825-914|Fan|FW|8280401|Asymmetric|49 49.3 56.4 49.1 49.7 52.7 53.8|M6 Milled Ø8mm shaft|Upstream|40.00|125.00|Yes||340.00|0.00|0.00|0.00|0|0.00|322.00|7|Yes|22.00|2.25|CW|Axial
9140362|01-|914|825-914|Fan|FW|8280440|Asymmetric|35.3 33.7 38.5 56.7 31.8 45.8 40.4 46.8|M5 Milled Ø6.5mm shaft to Sintered|Upstream|27.00|111.00|No|I|212.50|1.00|1.00|0.00|6391|4.27|212.50|9|Yes|22.00|1.80|CW|Axial
9140362|00|914|825-914|Fan|FW|8280440|Asymmetric|35.3 33.7 38.5 56.7 31.8 45.8 40.4 46.8|M5 Milled Ø6.5mm shaft to Sintered|Upstream|27.00|106.50|No|I|212.50|1.00|1.00|0.00|0|4.27|212.50|9|Yes|22.00|1.80|CW|Axial
9140399|00-|914|825-914|Fan|FW|8280290|Asymmetric|40.82 40.61 50.91 46.01 42.28 42.61 46.80 49.96|M6 Milled Ø8mm shaft|Upstream|43.50|140.00|Yes||384.50|1.70|1.70|0.00|0|0.00|370.00|8|Yes|30.50|2.50|CW|Axial
9140404|00-|914|825-914|Fan|FW|8280405|Asymmetric|40.82 40.61 50.91 46.01 42.28 42.61 46.80 49.96|M6 Milled Ø8mm shaft|Upstream|37.50|145.00|Yes||399.00|0.50|0.50|0.00|0|5.58|384.00|8|Yes|30.00|2.50|CW|Axial
9140409|00-|914|825-914|Fan|FW|8280771|Asymmetric|43.5 48.7 57 61.6 57 48.7 43.5|M6 Milled Ø8mm shaft|Upstream|41.60|160.60|Yes||383.00|0.00|0.00|0.00|8100|6.85|370.00|7|Yes|21.00|2.50|CW|Axial
9140412|00-|914|825-914|Fan|FW|0|Asymmetric|40.82 40.61 50.92 46.02 42.28 42.61 46.8|M6 Milled Ø8mm shaft|Upstream|43.50|140.00|Yes|L|387.00|3.00|2.00|0.00|782155|3.00|370.00|8|Yes|27.50|2.50|CW|Axial
9140412|01-|914|825-914|Fan|FW|0|Asymmetric|40.82 40.61 50.92 46.02 42.28 42.61 46.8|M6 Milled Ø8mm shaft|Upstream|43.50|140.00|Yes|L|387.00|3.00|2.00|0.00|9194|3.00|370.00|8|Yes|27.50|2.50|CW|Axial
9140074|00|914|825-914|Fan||0|Asymmetric|105 75 105 75|Seeger and Ø2.5 pin on Ø10mm shaft|Upstream|49.70|129.00|No||280.00|1.00|0.00|0.00|0|0.00|280.00|4|No|0.00|0.00|CW|Axial
9140086|00|914|825-914|Fan||0|Asymmetric|80 90 90 100|Seeger and Ø1.8 pin on Ø6mm shaft|Upstream|40.00|90.00|No||224.00|1.00|0.00|0.00|0|0.00|224.00|4|No|0.00|0.00|CW|Axial
9140095|01|914|825-914|Fan|FW|8280036|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|45.00|124.00|Yes|VW|340.00|3.00|5.00|0.00|0|0.00|325.00|6|Yes|37.50|2.50|CW|Axial
9140100|02|914|825-914|Fan|FW|8280025|Symmetric|0|M5 Milled Ø6.5mm shaft to Sintered|Upstream|42.00|124.00|Yes||293.00|0.00|0.00|0.00|0|2.76|282.00|7|Yes|30.50|2.50|CW|Axial
9140105|00|914|825-914|Fan|FW|0|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|37.70|110.00|No||280.00|1.00|0.00|0.00|0|0.00|280.00|5|No|0.00|0.00|CW|Axial
9140108|00|914|825-914|Fan|FW|8280163|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|42.00|124.00|Yes|VW|317.00|3.00|5.00|0.00|0|0.00|305.00|6|Yes|35.00|2.50|CW|Axial
9140112|00|914|825-914|Fan|FW|8280078|Symmetric|0|Seeger and Ø1.8 pin on Ø6mm shaft|Upstream|32.00|100.00|No||252.00|1.00|0.00|0.00|0|4.50|252.00|5|No|0.00|0.00|CW|Axial
9140154|00|914|825-914|Fan|FW|0|Symmetric|0|3 M4x120° Ø50mm|Upstream|45.50|124.00|Yes|L|317.00|3.00|5.00|0.00|0|0.00|305.00|6|Yes|24.00|2.50|CW|Axial
9140171|00|914|825-914|Fan|FW|0|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|49.00|124.00|Yes|VW|317.00|1.00|5.00|0.00|0|0.00|305.00|6|Yes|33.40|2.50|CW|Axial
9140183|01|914|825-914|Fan|RADIAL|8280035|Symmetric|0|Seeger and Ø1.8 pin on Ø6mm shaft|Upstream|25.30|100.00|Yes||285.00|1.00|1.00|0.00|0|0.00|279.00|8|Yes|13.00|2.50|CW|Axial
9140196|01|914|825-914|Fan|FW|0|Asymmetric|54 54.5 54 67.5 71.5|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|42.00|140.00|No|I|370.00|1.50|1.50|0.00|0|0.00|370.00|6|Yes|20.20|2.50|CW|Axial
9140206|00|914|825-914|Fan|FW|8280140|Symmetric|0||Upstream|27.00|124.00|No|I|265.00|0.00|0.00|0.00|0|0.00|265.00|8|Yes|21.00|2.50|CCW|Axial
9140211|00|914|825-914|Fan|FW|8280155|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|41.00|124.00|Yes||320.00|0.00|0.00|0.00|0|0.00|310.00|6|Yes|30.00|2.50|CW|Axial
9140223|01|914|825-914|Fan|FW|8280165|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|39.00|150.00|Yes||389.00|0.00|0.00|0.00|0|0.00|372.40|9|Yes|36.00|2.50|CW|Axial
9140239|00|914|825-914|Fan|FW|8280162|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|36.00|140.00|Yes||383.00|1.00|1.00|0.00|0|0.77|370.00|8|Yes|27.50|2.50|CW|Axial
9140240|00|914|825-914|Fan|FW|8280171|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|32.00|116.00|No||270.00|5.50|0.00|0.00|0|0.00|270.00|5|No|0.00|0.00|CW|Axial
9140272|05-|914|825-914|Fan|FW|8280219|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|37.00|125.00|Yes||318.00|0.00|0.00|0.00|0|1.06|305.00|7|Yes|31.50|2.00|CW|Axial
9140279|03|914|825-914|Fan|FW|8280163|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|49.00|124.00|Yes|VW|317.00|3.00|5.00|0.00|0|0.00|305.00|6|Yes|33.40|2.50|CW|Axial
9140281|04|914|825-914|Fan|FW|8280222|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|39.00|125.00|Yes||330.00|3.00|1.50|0.00|0|0.00|315.00|7|Yes|33.50|2.50|CW|Axial
9140293|03|914|825-914|Fan|FW|8280232|Asymmetric|55.2 48.7 47.1 47.1 48.7 55.2 58|M5 Milled Ø6.5mm shaft to Sintered|Downstream|42.00|118.00|Yes|VW|293.50|0.00|0.00|0.00|0|0.00|287.00|7|Yes|23.25|2.50|CW|Axial
9140301|03|914|825-914|Fan|FW|8280178|Symmetric|0|M5 Milled Ø6.5mm shaft to Sintered|Upstream|28.00|125.00|Yes||308.00|0.00|0.00|0.00|0|0.00|294.00|6|Yes|20.00|2.00|CW|Axial
9140320|01|914|825-914|Fan|FW|8280246|Asymmetric|40.82 40.61 50.91 46.01 42.28 42.61 46.80 49.96|M6 Milled Ø8mm shaft|Upstream|43.50|140.00|Yes||387.00|3.50|3.00|0.00|0|0.00|370.00|8|Yes|27.50|2.50|CW|Axial
9140323|05|914|825-914|Fan|FW|8280290|Asymmetric|40.82 40.61 50.91 46.01 42.28 42.61 46.80 49.96|M6 Milled Ø8mm shaft|Upstream|43.50|140.00|Yes||384.50|1.70|1.70|0.00|0|0.00|370.00|8|Yes|30.50|2.50|CW|Axial
9140325|00|914|825-914|Fan|FW|8280042|Symmetric|0|M5 Milled Ø6.5mm shaft to Sintered|Upstream|51.80|80.00|No|I|190.00|1.50|0.00|0.00|0|0.00|190.00|6|Yes|20.00|2.00|CW|Axial
9140327|05|914|825-914|Fan|FW|8280326|Asymmetric|40 40 50 48 42 40 51 49|M6 Milled Ø8mm shaft|Upstream|38.00|148.00|Yes||404.00|1.20|1.50|0.00|0|0.00|390.00|8|Yes|27.00|2.50|CW|Axial
9140351|01-|914|825-914|Fan|FW|8280405|Asymmetric|40.82 40.61 50.91 46.01 42.28 42.61 46.80 49.96|M6 Milled Ø8mm shaft|Upstream|37.50|145.00|Yes||399.00|0.50|0.50|0.00|10137|5.58|384.00|8|Yes|30.00|2.50|CW|Axial
9140351|00-|914|825-914|Fan|FW|8280405|Asymmetric|40.82 40.61 50.91 46.01 42.28 42.61 46.80 49.96|M6 Milled Ø8mm shaft|Upstream|37.50|145.00|Yes||399.00|0.50|0.50|0.00|10137|5.58|384.00|8|Yes|30.00|2.50|CW|Axial
9140363|00-|914|825-914|Fan|FW|8280405|Asymmetric|40.82 40.61 50.91 46.01 42.28 42.61 46.80 49.96|M6 Milled Ø8mm shaft|Upstream|37.50|145.00|Yes||399.00|0.50|0.50|0.00|0|5.58|384.00|8|Yes|30.00|2.50|CW|Axial
9140384|01-|914|825-914|Fan|FW|8280505|Asymmetric|33.11 33.21 44.13 34.47 33.9 33.9 39.59 33.39 41.21|M6 Milled Ø8mm shaft|Upstream|31.00|153.00|Yes||413.00|3.00|3.00|0.00|9772|2.60|397.00|10|Yes|22.00|2.50|CW|Axial
9140384|00a|914|825-914|Fan|FW|8280505|Asymmetric|33.11 33.21 44.13 34.47 33.9 33.9 39.59 33.39 41.21|M6 Milled Ø8mm shaft|Upstream|31.00|153.00|Yes||411.00|3.00|3.00|0.00|0|2.60|395.00|10|Yes|22.00|2.50|CW|Axial
9140384|00-|914|825-914|Fan|FW|8280505|Asymmetric|33.11 33.21 44.13 34.47 33.9 33.9 39.59 33.39 41.21|M6 Milled Ø8mm shaft|Upstream|31.00|153.00|Yes||411.00|3.00|3.00|0.00|0|2.60|395.00|10|Yes|22.00|2.50|CW|Axial
9140395|00a|914|825-914|Fan|FW|8280631|Asymmetric|50.5 43.1 43.1 43.1 50.6 43.2 43.1 43.2|M6 Milled Ø8mm shaft|Upstream|37.30|162.00|Yes||404.00|2.00|1.00|0.00|10272|0.16|390.00|8|Yes|18.50|2.80|CW|Axial
9140395|02-|914|825-914|Fan|FW|8280631|Asymmetric|50.5 43.1 43.1 43.1 50.6 43.2 43.1 43.2|M6 Milled Ø8mm shaft|Upstream|37.30|162.00|Yes||404.00|2.00|1.00|0.00|10272|0.16|390.00|8|Yes|18.50|2.80|CW|Axial
9140395|01-|914|825-914|Fan|FW|8280631|Asymmetric|50.5 43.1 43.1 43.1 50.6 43.2 43.1 43.2|M6 Milled Ø8mm shaft|Upstream|37.30|162.00|Yes||404.00|2.00|1.00|0.00|10272|0.16|390.00|8|Yes|18.50|2.80|CW|Axial
9140395|00-|914|825-914|Fan|FW|8280631|Asymmetric|50.5 43.1 43.1 43.1 50.6 43.2 43.1 43.2|M6 Milled Ø8mm shaft|Upstream|37.30|162.00|Yes||404.00|2.00|1.00|0.00|10272|0.16|390.00|8|Yes|18.50|2.80|CW|Axial
9140080|00|914|825-914|Fan||0|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|38.00|124.00|No||252.00|0.00|0.00|0.00|0|0.00|284.00|6|No|0.00|0.00|CCW|Axial
9140082|00|914|825-914|Fan||0|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|40.50|124.00|No||305.00|0.00|0.00|0.00|0|0.00|305.00|6|No|38.00|0.00|CCW|Axial
9140089|00|914|825-914|Fan|RADIAL|0|Asymmetric|105 75 105 75|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|40.00|129.00|No||252.00|1.00|0.00|0.00|0|0.00|252.00|4|No|0.00|0.00|CW|Axial
9140096|00|914|825-914|Fan|FW|0|Symmetric|0|Seeger and Ø2.5 pin on Ø10mm shaft|Upstream|46.00|125.00|Yes||383.00|3.00|5.00|0.00|0|0.00|370.00|6|Yes|40.00|2.50|CW|Axial
9140098|00|914|825-914|Fan|FW|8280026|Symmetric|0|2 piatti 10|Upstream|50.00|125.00|Yes|VW|383.00|3.00|5.00|0.00|0|17.00|370.00|6|Yes|40.00|2.50|CW|Axial
9140106|00|914|825-914|Fan|FW|8280025|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|42.00|124.00|Yes|VW|295.00|1.00|3.00|0.00|0|0.00|280.00|7|Yes|35.50|2.50|CW|Axial
9140115|01|914|825-914|Fan|FW|8280078|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|36.00|110.00|Yes||292.00|2.00|3.00|0.00|0|0.00|280.00|6|Yes|24.00|2.50|CW|Axial
9140122|00|914|825-914|Fan|FW|0|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|35.50|124.00|Yes|VW|317.00|3.00|5.00|0.00|0|0.00|305.00|6|Yes|28.50|2.00|CW|Axial
9140143|00|914|825-914|Fan|FW|8280163|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|61.30|124.00|Yes|VW|317.00|3.00|5.00|0.00|0|0.00|305.00|6|Yes|33.50|2.50|CW|Axial
9140161|00|914|825-914|Fan|FW|8280013|Asymmetric|102 78 102 78|M5 Milled Ø6.5mm shaft to metal plate|Upstream|34.00|110.00|No||320.00|1.00|0.00|0.00|0|0.00|320.00|4|No|0.00|0.00|CW|Axial
9140170|00|914|825-914|Fan|FW|8280070|Asymmetric|78 102 78 102|M5 Milled Ø6.5mm shaft to metal plate|Upstream|36.50|110.00|No||320.00|0.00|0.00|0.00|0|0.00|320.00|4|No|0.00|0.00|CW|Axial
9140174|03|914|825-914|Fan|FW|8280033|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|35.00|124.00|Yes||280.00|1.00|1.00|0.00|0|0.00|266.00|8|Yes|21.00|2.00|CW|Axial
9140188|00|914|825-914|Fan|FW|8280012|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|52.00|124.00|Yes|VW|337.00|3.00|5.00|0.00|0|0.00|325.00|6|Yes|32.00|2.50|CW|Axial
9140192|00|914|825-914|Fan|FW|8280025|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|44.00|124.00|||252.00|0.00|0.00|0.00|0|0.00|252.00|8|No|0.00|0.00|CW|Axial
9140197|00|914|825-914|Fan|FW|8280104|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|22.00|130.00|Yes||383.00|1.00|1.00|0.00|0|0.00|370.00|9|Yes|16.50|2.50|CW|Axial
9140204|00|914|825-914|Fan|FW|0|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|42.00|116.00|Yes|VW|317.00|3.00|5.00|0.00|0|0.00|317.00|6|Yes|24.00|2.50|CW|Axial
9140217|00|914|825-914|Fan|RADIAL|9140005/1|Asymmetric|0|M5 Milled Ø7mm shaft|Upstream|45.00|119.00|No||252.00|0.00|0.00|0.00|0|0.00|252.00|4|No|0.00|0.00|CCW|Axial
9140221|03|914|825-914|Fan|FW|8280172|Symmetric|0|M5 Milled Ø6.5mm shaft to Sintered|Upstream|36.50|150.00|Yes||405.00|0.00|0.00|0.00|0|0.00|384.00|8|Yes|27.00|2.50|CW|Axial
9140052|00|914|825-914|Fan||0|Asymmetric|105 75 105 75|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|39.50|129.00|No||252.00|1.00|0.00|0.00|0|0.00|252.00|4|No|0.00|0.00|CW|Axial
9140063|00|914|825-914|Fan||0|Asymmetric|75 108 72 105|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|40.00|121.00|No||218.00|1.00|0.00|0.00|0|0.00|218.00|4|No|0.00|0.00|CW|Axial
9140065|00|914|825-914|Fan||0|Asymmetric|105 75 105 75|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|42.70|129.00|No||280.00|1.00|0.00|0.00|0|0.00|280.00|4|No|0.00|0.00|CCW|Axial
9140071|00|914|825-914|Fan||9140071/1|Symmetric|0|Interfered on Ø6mm|Upstream|14.50|25.00|||151.00|6.00|2.00|0.00|0|0.00|146.50|15|Yes|10.00|2.50|CCW|Axial
9140109|00|914|825-914|Fan|FW|8280026|Symmetric|0|Seeger and Ø2.5 pin on Ø10mm shaft|Upstream|67.00|125.00|Yes||383.00|3.00|5.00|0.00|0|0.00|370.00|6|Yes|40.00|2.50|CW|Axial
9140124|00|914|825-914|Fan|FW|8280025|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|41.00|124.00|Yes||300.00|2.00|3.00|0.00|0|10.50|285.00|7|Yes|36.50|2.50|CW|Axial
9140131|00|914|825-914|Fan|FW|8280051|Symmetric|0|Interfered on Ø8mm|Upstream|16.20|116.00|No||280.00|1.00|0.00|0.00|0|14.40|280.00|9|No|0.00|0.00|CCW|Axial
9140132|00|914|825-914|Fan|FW|8280163||0||Upstream|49.00|124.00|Yes||0.00|0.00|0.00|0.00|0|0.00|305.00|6|Yes|33.00|0.00|CCW|Axial
9140137|00|914|825-914|Fan|FW|0|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|40.00|124.00|Yes|VW|317.00|3.00|5.00|0.00|0|0.00|305.00|6|Yes|34.00|2.50|CCW|Axial
9140140|00|914|825-914|Fan|FW|8280025|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|41.00|124.00|Yes||300.00|2.00|3.00|0.00|0|8.50|285.00|7|Yes|34.00|2.50|CW|Axial
9140144|00|914|825-914|Fan|FW|0|Symmetric|0|Seeger and Ø2.5 pin on Ø8mm shaft|Upstream|35.50|124.00|Yes|VW|317.00|3.00|5.00|0.00|0|0.00|305.00|6|Yes|28.50|2.00|CW|Axial
9140145|01a|914|825-914|Fan|FW|8280078|Symmetric|0|Seeger and Ø1.8 pin on Ø6mm shaft|Upstream|27.00|110.00|Yes||300.00|2.00|3.00|0.00|0|0.00|284.00|6|Yes|24.00|2.50|CW|Axial
9140145|01|914|825-914|Fan|FW|8280078|Symmetric|0|Seeger and Ø1.8 pin on Ø6mm shaft|Upstream|27.00|110.00|Yes||300.00|2.00|3.00|0.00|0|0.00|284.00|6|Yes|24.00|2.50|CW|Axial
9140159|00|914|825-914|Fan|RADIAL|8280002|Symmetric|0|Interfered on Ø8mm|Upstream|26.00|126.00|No|0|300.00|1.00|0.00|0.00|0|10.50|300.00|6|No|0.00|0.00|CCW|Axial
9140220|00|914|825-914|Fan|FW|8280112|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|27.00|110.00|Yes||300.00|2.00|3.00|0.00|0|0.00|265.00|6|Yes|24.00|2.50|CW|Axial
9140238|00|914|825-914|Fan|FW|8280161|Asymmetric|47.5 56.1 50 50.6 43.8 60.3 48.5|M5 Milled Ø6.5mm shaft to Sintered|Upstream|43.00|153.00|Yes||390.00|0.00|0.00|0.00|0|0.00|368.00|7|Yes|22.50|2.50|CW|Axial
9140246|00|914|825-914|Fan|FW|8280184|Asymmetric|57 78 78 57 90|M5 Milled Ø6.5mm shaft to metal plate|Upstream|43.30|130.00|Yes||293.00|2.00|0.00|0.00|0|0.00|281.00|5|Yes|35.30|2.50|CW|Axial
9140271|00|914|825-914|Fan|FW|8280172|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|41.00|125.00|Yes||405.00|0.00|0.00|0.00|0|0.00|384.00|8|Yes|36.50|2.50|CW|Axial
9140285|01|914|825-914|Fan||0|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|39.00|122.00|No||300.00|2.00|0.00|0.00|0|0.00|300.00|11|No|0.00|0.00|CW|Axial
9140290|04-|914|825-914|Fan|FW|8280207|Symmetric|0|M5 Milled Ø6.5mm shaft to Sintered|Upstream|39.00|150.00|Yes||389.00|0.00|0.00|0.00|0|0.00|368.50|7|Yes|32.30|3.00|CW|Axial
9140312|02|914|825-914|Fan|FW|8280170|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|38.00|133.00|Yes||330.00|3.00|0.00|0.00|0|0.00|315.00|6|Yes|34.50|2.50|CW|Axial
9140356|00|914|825-914|Fan|FW|0|Asymmetric|57 61.6 57 48.7 44 43.5 48.2|M5 Milled Ø6.5mm shaft to Sintered|Upstream|40.50|125.00|Yes||334.40|3.00|3.00|0.00|0|0.00|320.00|7|Yes|28.50|2.50|CW|Axial
9140356|00a|914|825-914|Fan|FW|0|Asymmetric|57 61.6 57 48.7 44 43.5 48.2|M5 Milled Ø6.5mm shaft to Sintered|Upstream|40.50|125.00|Yes||334.40|3.00|3.00|0.00|0|0.00|320.00|7|Yes|28.50|2.50|CW|Axial
9140358|02-|914|825-914|Fan|FW|8280402|Asymmetric|49.7 52.7 53.8 49 49.3 56.4 49.1|M6 Milled Ø8mm shaft|Upstream|41.00|125.00|Yes||340.00|2.00|2.00|0.00|0|2.46|322.50|7|Yes|30.00|2.25|CW|Axial
9140358|02a|914|825-914|Fan|FW|8280402|Asymmetric|49.7 52.7 53.8 49 49.3 56.4 49.1|M6 Milled Ø8mm shaft|Upstream|41.00|125.00|Yes||340.00|2.00|2.00|0.00|0|0.00|322.00|7|Yes|30.00|2.25|CW|Axial
9140367|02-|914|825-914|Fan|FW|8280401|Asymmetric|49 49.3 56.4 49.1 49.7 52.7 53.8|M6 Milled Ø8mm shaft|Upstream|42.50|125.00|Yes||340.00|0.00|0.00|0.00|0|0.00|322.00|7|Yes|22.00|2.25|CW|Axial
9140374|01a|914|825-914|Fan|FW|8280506|Asymmetric|34.79 33.16 39.99 33.66 41.35 33.16 33.18 33.35 44.22|M6 Milled Ø8mm shaft|Upstream|35.00|153.00|||411.00|3.00|3.20|0.00|10127|2.66|394.80|10|Yes|26.00|2.50|CW|Axial
9140374|01-|914|825-914|Fan|FW|8280506|Asymmetric|33.11 33.21 44.13 34.47 33.9 33.9 39.59 33.39 41.21|M6 Milled Ø8mm shaft|Upstream|35.00|153.00|||411.00|3.00|3.20|0.00|0|2.66|394.80|10|Yes|26.00|2.50|CW|Axial
9140374|00-|914|825-914|Fan|FW|8280506|Asymmetric|33.2 33.2 33.3 44.2 34.8 33.2 33.2 40 33.7 41.3|M6 Milled Ø8mm shaft|Upstream|34.50|153.00|Yes||411.00|3.50|3.50|0.00|0|2.65|395.00|10|Yes|26.00|2.50|CW|Axial
9140382|01-|914|825-914|Fan|FW|8280412|Asymmetric|46.2 42.1 42.6 46.8 50 40.8 40.6|M5 Milled Ø6.5mm shaft|Upstream|37.50|155.00|Yes||427.00|2.50|0.60|0.00|0|5.00|414.00|8|Yes|26.00|2.00|CW|Axial
9140382|02-|914|825-914|Fan|FW|8280412|Asymmetric|46,2 42,1 42,6 46,8 50 40,8 40,6|M5 Milled Ø6.5mm shaft|Upstream|37.50|155.00|Yes||427.00|2.50|0.60|0.00|12202|5.00|414.00|8|Yes|26.00|2.00|CW|Axial
9140228|00|914|825-914|Fan|FW|8280160|Asymmetric|43.8 60.3 48.5 47.4 56 50 53.9|Seeger and Ø1.8 pin on Ø6mm shaft|Upstream|44.10|134.00|Yes||335.00|0.00|0.00|0.00|0|0.00|319.00|7|Yes|26.50|2.00|CW|Axial
9140230|00|914|825-914|Fan|FW|8280160|Asymmetric|50 53.9 43.8 60.3 48.5 47.4 56.1|M5 Milled Ø6.5mm shaft to metal plate|Upstream|42.10|134.00|Yes||335.00|0.00|0.00|0.00|0|0.00|319.00|7|Yes|22.50|2.00|CW|Axial
9140254|00|914|825-914|Fan|FW|8280033|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|35.00|124.00|Yes||280.00|1.00|1.00|0.00|0|0.00|266.00|8|Yes|21.00|2.00|CW|Axial
9140269|01|914|825-914|Fan|FW|8280210|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|35.50|140.00|Yes||383.00|0.00|0.00|0.00|0|0.00|370.00|7|Yes|31.00|2.50|CW|Axial
9140270|01|914|825-914|Fan|FW|8280214|Symmetric|0|M6 Milled Ø8mm shaft to metal plate|Upstream|48.50|140.00|Yes||364.00|3.00|2.00|0.00|0|0.00|325.00|7|Yes|29.80|2.50|CW|Axial
9140287|06|914|825-914|Fan|FW|8280234|Asymmetric|41 41 47 41 52 52 45 41|M5 Milled Ø6.5mm shaft to Sintered|Upstream|46.50|150.00|Yes|VW|392.00|0.00|0.00|0.00|0|0.00|385.00|8|Yes|25.00|2.50|CW|Axial
9140298|03|914|825-914|Fan|FW|8280242|Symmetric|0|M5 Milled Ø6.5mm shaft to metal plate|Upstream|33.20|150.50|Yes||383.00|1.00|1.00|0.00|0|0.00|370.00|7|Yes|30.50|2.50|CW|Axial
